current_time,window_start,avg_traffic,data_count
2014-06-03 22:00:00,2014-06-02 23:00:00,3829.96,24
2014-06-03 23:00:00,2014-06-03 00:00:00,3839.63,24
2014-06-04 00:00:00,2014-06-03 01:00:00,3841.08,24
2014-06-04 01:00:00,2014-06-03 02:00:00,3844.67,24
2014-06-04 02:00:00,2014-06-03 03:00:00,3846.96,24
2014-06-04 03:00:00,2014-06-03 04:00:00,3846.79,24
2014-06-04 04:00:00,2014-06-03 05:00:00,3847.17,24
2014-06-04 05:00:00,2014-06-03 06:00:00,3847.5,24
2014-06-04 06:00:00,2014-06-03 07:00:00,3840.54,24
2014-06-04 07:00:00,2014-06-03 08:00:00,3833.46,24
2014-06-04 08:00:00,2014-06-03 09:00:00,3828.96,24
2014-06-04 09:00:00,2014-06-03 10:00:00,3832.75,24
2014-06-04 10:00:00,2014-06-03 11:00:00,3844.83,24
2014-06-04 11:00:00,2014-06-03 12:00:00,3865.21,24
2014-06-04 12:00:00,2014-06-03 13:00:00,3861.88,24
2014-06-04 13:00:00,2014-06-03 14:00:00,3857.42,24
2014-06-04 14:00:00,2014-06-03 15:00:00,3858.38,24
2014-06-04 15:00:00,2014-06-03 16:00:00,3865.08,24
2014-06-04 16:00:00,2014-06-03 17:00:00,3859.88,24
2014-06-04 17:00:00,2014-06-03 18:00:00,3880.75,24
2014-06-04 18:00:00,2014-06-03 19:00:00,3899.79,24
2014-06-04 19:00:00,2014-06-03 20:00:00,3908,24
2014-06-04 20:00:00,2014-06-03 21:00:00,3911.71,24
2014-06-04 21:00:00,2014-06-03 22:00:00,3916.33,24
2014-06-04 22:00:00,2014-06-03 23:00:00,3917.96,24
2014-06-04 23:00:00,2014-06-04 00:00:00,3922.67,24
2014-06-05 00:00:00,2014-06-04 01:00:00,3925.04,24
2014-06-05 01:00:00,2014-06-04 02:00:00,3924.63,24
2014-06-05 02:00:00,2014-06-04 03:00:00,3923.96,24
2014-06-05 03:00:00,2014-06-04 04:00:00,3924.75,24
2014-06-05 04:00:00,2014-06-04 05:00:00,3925.04,24
2014-06-05 05:00:00,2014-06-04 06:00:00,3927.5,24
2014-06-05 06:00:00,2014-06-04 07:00:00,3931.21,24
2014-06-05 07:00:00,2014-06-04 08:00:00,3925.04,24
2014-06-05 08:00:00,2014-06-04 09:00:00,3919.17,24
2014-06-05 09:00:00,2014-06-04 10:00:00,3894.04,24
2014-06-05 10:00:00,2014-06-04 11:00:00,3863.5,24
2014-06-05 11:00:00,2014-06-04 12:00:00,3845,24
2014-06-05 12:00:00,2014-06-04 13:00:00,3852.92,24
2014-06-05 13:00:00,2014-06-04 14:00:00,3864.54,24
2014-06-05 14:00:00,2014-06-04 15:00:00,3874.38,24
2014-06-05 15:00:00,2014-06-04 16:00:00,3865.67,24
2014-06-05 16:00:00,2014-06-04 17:00:00,3858.67,24
2014-06-05 17:00:00,2014-06-04 18:00:00,3838.79,24
2014-06-05 18:00:00,2014-06-04 19:00:00,3844.88,24
2014-06-05 19:00:00,2014-06-04 20:00:00,3844.29,24
2014-06-05 20:00:00,2014-06-04 21:00:00,3846.17,24
2014-06-05 21:00:00,2014-06-04 22:00:00,3847.21,24
2014-06-05 22:00:00,2014-06-04 23:00:00,3849.25,24
2014-06-05 23:00:00,2014-06-05 00:00:00,3847.54,24
2014-06-06 00:00:00,2014-06-05 01:00:00,3850,24
2014-06-06 01:00:00,2014-06-05 02:00:00,3852.96,24
2014-06-06 02:00:00,2014-06-05 03:00:00,3851.71,24
2014-06-06 03:00:00,2014-06-05 04:00:00,3852.58,24
2014-06-06 04:00:00,2014-06-05 05:00:00,3850.71,24
2014-06-06 05:00:00,2014-06-05 06:00:00,3839.79,24
2014-06-06 06:00:00,2014-06-05 07:00:00,3825.63,24
2014-06-06 07:00:00,2014-06-05 08:00:00,3832.96,24
2014-06-06 08:00:00,2014-06-05 09:00:00,3829.75,24
2014-06-06 09:00:00,2014-06-05 10:00:00,3822.29,24
2014-06-06 10:00:00,2014-06-05 11:00:00,3823.04,24
2014-06-06 11:00:00,2014-06-05 12:00:00,3834.46,24
2014-06-06 12:00:00,2014-06-05 13:00:00,3846.21,24
2014-06-06 13:00:00,2014-06-05 14:00:00,3845.63,24
2014-06-06 14:00:00,2014-06-05 15:00:00,3847.79,24
2014-06-06 15:00:00,2014-06-05 16:00:00,3852.83,24
2014-06-06 16:00:00,2014-06-05 17:00:00,3850.58,24
2014-06-06 17:00:00,2014-06-05 18:00:00,3828.63,24
2014-06-06 18:00:00,2014-06-05 19:00:00,3816.33,24
2014-06-06 19:00:00,2014-06-05 20:00:00,3837.33,24
2014-06-06 20:00:00,2014-06-05 21:00:00,3852.63,24
2014-06-06 21:00:00,2014-06-05 22:00:00,3884.79,24
2014-06-06 22:00:00,2014-06-05 23:00:00,3932.79,24
2014-06-06 23:00:00,2014-06-06 00:00:00,3980.25,24
2014-06-07 00:00:00,2014-06-06 01:00:00,4009.42,24
2014-06-07 01:00:00,2014-06-06 02:00:00,4026.54,24
2014-06-07 02:00:00,2014-06-06 03:00:00,4045.17,24
2014-06-07 03:00:00,2014-06-06 04:00:00,4049.17,24
2014-06-07 04:00:00,2014-06-06 05:00:00,4035.17,24
2014-06-07 05:00:00,2014-06-06 06:00:00,3958.88,24
2014-06-07 06:00:00,2014-06-06 07:00:00,3793.04,24
2014-06-07 07:00:00,2014-06-06 08:00:00,3616.25,24
2014-06-07 08:00:00,2014-06-06 09:00:00,3497.75,24
2014-06-07 09:00:00,2014-06-06 10:00:00,3448.75,24
2014-06-07 10:00:00,2014-06-06 11:00:00,3423.58,24
2014-06-07 11:00:00,2014-06-06 12:00:00,3418.79,24
2014-06-07 12:00:00,2014-06-06 13:00:00,3412.42,24
2014-06-07 13:00:00,2014-06-06 14:00:00,3398.92,24
2014-06-07 14:00:00,2014-06-06 15:00:00,3376.04,24
2014-06-07 15:00:00,2014-06-06 16:00:00,3359,24
2014-06-07 16:00:00,2014-06-06 17:00:00,3301.13,24
2014-06-07 17:00:00,2014-06-06 18:00:00,3254.75,24
2014-06-07 18:00:00,2014-06-06 19:00:00,3231.33,24
2014-06-07 19:00:00,2014-06-06 20:00:00,3210.58,24
2014-06-07 20:00:00,2014-06-06 21:00:00,3196.67,24
2014-06-07 21:00:00,2014-06-06 22:00:00,3178.83,24
2014-06-07 22:00:00,2014-06-06 23:00:00,3173.5,24
2014-06-07 23:00:00,2014-06-07 00:00:00,3176.92,24
2014-06-08 00:00:00,2014-06-07 01:00:00,3189.46,24
2014-06-08 01:00:00,2014-06-07 02:00:00,3189.5,24
2014-06-08 02:00:00,2014-06-07 03:00:00,3192.54,24
2014-06-08 03:00:00,2014-06-07 04:00:00,3188.42,24
2014-06-08 04:00:00,2014-06-07 05:00:00,3184.21,24
2014-06-08 05:00:00,2014-06-07 06:00:00,3170.79,24
2014-06-08 06:00:00,2014-06-07 07:00:00,3145.96,24
2014-06-08 07:00:00,2014-06-07 08:00:00,3110.96,24
2014-06-08 08:00:00,2014-06-07 09:00:00,3075.42,24
2014-06-08 09:00:00,2014-06-07 10:00:00,3050.5,24
2014-06-08 10:00:00,2014-06-07 11:00:00,3043.58,24
2014-06-08 11:00:00,2014-06-07 12:00:00,3030.25,24
2014-06-08 12:00:00,2014-06-07 13:00:00,3030.33,24
2014-06-08 13:00:00,2014-06-07 14:00:00,3032.71,24
2014-06-08 14:00:00,2014-06-07 15:00:00,3028.38,24
2014-06-08 15:00:00,2014-06-07 16:00:00,3002,24
2014-06-08 16:00:00,2014-06-07 17:00:00,2997.42,24
2014-06-08 17:00:00,2014-06-07 18:00:00,2993.54,24
2014-06-08 18:00:00,2014-06-07 19:00:00,2994.88,24
2014-06-08 19:00:00,2014-06-07 20:00:00,2998.5,24
2014-06-08 20:00:00,2014-06-07 21:00:00,2996.75,24
2014-06-08 21:00:00,2014-06-07 22:00:00,2982.25,24
2014-06-08 22:00:00,2014-06-07 23:00:00,2940.08,24
2014-06-08 23:00:00,2014-06-08 00:00:00,2888.5,24
2014-06-09 00:00:00,2014-06-08 01:00:00,2845.5,24
2014-06-09 01:00:00,2014-06-08 02:00:00,2825.96,24
2014-06-09 02:00:00,2014-06-08 03:00:00,2804.38,24
2014-06-09 03:00:00,2014-06-08 04:00:00,2804.58,24
2014-06-09 04:00:00,2014-06-08 05:00:00,2830.63,24
2014-06-09 05:00:00,2014-06-08 06:00:00,2923.04,24
2014-06-09 06:00:00,2014-06-08 07:00:00,3113.08,24
2014-06-09 07:00:00,2014-06-08 08:00:00,3289.83,24
2014-06-09 08:00:00,2014-06-08 09:00:00,3433.25,24
2014-06-09 09:00:00,2014-06-08 10:00:00,3499.33,24
2014-06-09 10:00:00,2014-06-08 11:00:00,3512.29,24
2014-06-09 11:00:00,2014-06-08 12:00:00,3511.42,24
2014-06-09 12:00:00,2014-06-08 13:00:00,3494.83,24
2014-06-09 13:00:00,2014-06-08 14:00:00,3485.96,24
2014-06-09 14:00:00,2014-06-08 15:00:00,3493.5,24
2014-06-09 15:00:00,2014-06-08 16:00:00,3524.42,24
2014-06-09 16:00:00,2014-06-08 17:00:00,3601.58,24
2014-06-09 17:00:00,2014-06-08 18:00:00,3666.5,24
2014-06-09 18:00:00,2014-06-08 19:00:00,3670.83,24
2014-06-09 19:00:00,2014-06-08 20:00:00,3650.96,24
2014-06-09 20:00:00,2014-06-08 21:00:00,3639.25,24
2014-06-09 21:00:00,2014-06-08 22:00:00,3630.5,24
2014-06-09 22:00:00,2014-06-08 23:00:00,3612.71,24
2014-06-09 23:00:00,2014-06-09 00:00:00,3606.96,24
2014-06-10 00:00:00,2014-06-09 01:00:00,3604.25,24
2014-06-10 01:00:00,2014-06-09 02:00:00,3602.42,24
2014-06-10 02:00:00,2014-06-09 03:00:00,3600.17,24
2014-06-10 03:00:00,2014-06-09 04:00:00,3597.38,24
2014-06-10 04:00:00,2014-06-09 05:00:00,3589.21,24
2014-06-10 05:00:00,2014-06-09 06:00:00,3522.54,24
2014-06-10 06:00:00,2014-06-09 07:00:00,3358.92,24
2014-06-10 07:00:00,2014-06-09 08:00:00,3212.63,24
2014-06-10 08:00:00,2014-06-09 09:00:00,3083.71,24
2014-06-10 09:00:00,2014-06-09 10:00:00,3007,24
2014-06-10 10:00:00,2014-06-09 11:00:00,2970.38,24
2014-06-10 11:00:00,2014-06-09 12:00:00,2942.46,24
2014-06-10 12:00:00,2014-06-09 13:00:00,2923.21,24
2014-06-10 13:00:00,2014-06-09 14:00:00,2924.21,24
2014-06-10 14:00:00,2014-06-09 15:00:00,2931.92,24
2014-06-10 15:00:00,2014-06-09 16:00:00,2930.38,24
2014-06-10 16:00:00,2014-06-09 17:00:00,2923.38,24
2014-06-10 17:00:00,2014-06-09 18:00:00,2896.71,24
2014-06-10 18:00:00,2014-06-09 19:00:00,2899.46,24
2014-06-10 19:00:00,2014-06-09 20:00:00,2914.96,24
2014-06-10 20:00:00,2014-06-09 21:00:00,2920.79,24
2014-06-10 21:00:00,2014-06-09 22:00:00,2923.08,24
2014-06-10 22:00:00,2014-06-09 23:00:00,2946.33,24
2014-06-10 23:00:00,2014-06-10 00:00:00,2963,24
2014-06-11 00:00:00,2014-06-10 01:00:00,2966.17,24
2014-06-11 01:00:00,2014-06-10 02:00:00,2971.5,24
2014-06-11 02:00:00,2014-06-10 03:00:00,2972.46,24
2014-06-11 03:00:00,2014-06-10 04:00:00,3024.83,24
2014-06-11 04:00:00,2014-06-10 05:00:00,3113.67,24
2014-06-11 05:00:00,2014-06-10 06:00:00,3238.79,24
2014-06-11 06:00:00,2014-06-10 07:00:00,3400.25,24
2014-06-11 07:00:00,2014-06-10 08:00:00,3598,24
2014-06-11 08:00:00,2014-06-10 09:00:00,3762.96,24
2014-06-11 09:00:00,2014-06-10 10:00:00,3895.17,24
2014-06-11 10:00:00,2014-06-10 11:00:00,3994.54,24
2014-06-11 11:00:00,2014-06-10 12:00:00,4061.13,24
2014-06-11 12:00:00,2014-06-10 13:00:00,4094.92,24
2014-06-11 13:00:00,2014-06-10 14:00:00,4118.63,24
2014-06-11 14:00:00,2014-06-10 15:00:00,4132.29,24
2014-06-11 15:00:00,2014-06-10 16:00:00,4139.75,24
2014-06-11 16:00:00,2014-06-10 17:00:00,4096.83,24
2014-06-11 17:00:00,2014-06-10 18:00:00,4079.96,24
2014-06-11 18:00:00,2014-06-10 19:00:00,4089.13,24
2014-06-11 19:00:00,2014-06-10 20:00:00,4090.13,24
2014-06-11 20:00:00,2014-06-10 21:00:00,4098.63,24
2014-06-11 21:00:00,2014-06-10 22:00:00,4096.5,24
2014-06-11 22:00:00,2014-06-10 23:00:00,4084.71,24
2014-06-11 23:00:00,2014-06-11 00:00:00,4084.13,24
2014-06-12 00:00:00,2014-06-11 01:00:00,4094.83,24
2014-06-12 01:00:00,2014-06-11 02:00:00,4091.38,24
2014-06-12 02:00:00,2014-06-11 03:00:00,4141.83,24
2014-06-12 03:00:00,2014-06-11 04:00:00,4181.71,24
2014-06-12 04:00:00,2014-06-11 05:00:00,4211,24
2014-06-12 05:00:00,2014-06-11 06:00:00,4229.71,24
2014-06-12 06:00:00,2014-06-11 07:00:00,4237.83,24
2014-06-12 07:00:00,2014-06-11 08:00:00,4191.13,24
2014-06-12 08:00:00,2014-06-11 09:00:00,4158.63,24
2014-06-12 09:00:00,2014-06-11 10:00:00,4140.38,24
2014-06-12 10:00:00,2014-06-11 11:00:00,4136.42,24
2014-06-12 11:00:00,2014-06-11 12:00:00,4146.67,24
2014-06-12 12:00:00,2014-06-11 13:00:00,4171.17,24
2014-06-12 13:00:00,2014-06-11 14:00:00,4187.21,24
2014-06-12 14:00:00,2014-06-11 15:00:00,4194.71,24
2014-06-12 15:00:00,2014-06-11 16:00:00,4193.75,24
2014-06-12 16:00:00,2014-06-11 17:00:00,4182.38,24
2014-06-12 17:00:00,2014-06-11 18:00:00,4160.63,24
2014-06-12 18:00:00,2014-06-11 19:00:00,4128.46,24
2014-06-12 19:00:00,2014-06-11 20:00:00,4125.25,24
2014-06-12 20:00:00,2014-06-11 21:00:00,4126.33,24
2014-06-12 21:00:00,2014-06-11 22:00:00,4139.83,24
2014-06-12 22:00:00,2014-06-11 23:00:00,4158.42,24
2014-06-12 23:00:00,2014-06-12 00:00:00,4182.54,24
2014-06-13 00:00:00,2014-06-12 01:00:00,4212.21,24
2014-06-13 01:00:00,2014-06-12 02:00:00,4247.46,24
2014-06-13 02:00:00,2014-06-12 03:00:00,4220.21,24
2014-06-13 03:00:00,2014-06-12 04:00:00,4130.54,24
2014-06-13 04:00:00,2014-06-12 05:00:00,4067.58,24
2014-06-13 05:00:00,2014-06-12 06:00:00,4031.42,24
2014-06-13 06:00:00,2014-06-12 07:00:00,4021.96,24
2014-06-13 07:00:00,2014-06-12 08:00:00,4006.67,24
2014-06-13 08:00:00,2014-06-12 09:00:00,3985.58,24
2014-06-13 09:00:00,2014-06-12 10:00:00,3958.71,24
2014-06-13 10:00:00,2014-06-12 11:00:00,3926,24
2014-06-13 11:00:00,2014-06-12 12:00:00,3890.79,24
2014-06-13 12:00:00,2014-06-12 13:00:00,3853.04,24
2014-06-13 13:00:00,2014-06-12 14:00:00,3812.75,24
2014-06-13 14:00:00,2014-06-12 15:00:00,3769.96,24
2014-06-13 15:00:00,2014-06-12 16:00:00,3724.63,24
2014-06-13 16:00:00,2014-06-12 17:00:00,3701.92,24
2014-06-13 17:00:00,2014-06-12 18:00:00,3701.83,24
2014-06-13 18:00:00,2014-06-12 19:00:00,3724.38,24
2014-06-13 19:00:00,2014-06-12 20:00:00,3731.54,24
2014-06-13 20:00:00,2014-06-12 21:00:00,3735.96,24
2014-06-13 21:00:00,2014-06-12 22:00:00,3737.58,24
2014-06-13 22:00:00,2014-06-12 23:00:00,3737.79,24
2014-06-13 23:00:00,2014-06-13 00:00:00,3736.63,24
2014-06-14 00:00:00,2014-06-13 01:00:00,3734.04,24
2014-06-14 01:00:00,2014-06-13 02:00:00,3730.04,24
2014-06-14 02:00:00,2014-06-13 03:00:00,3724.67,24
2014-06-14 03:00:00,2014-06-13 04:00:00,3731.92,24
2014-06-14 04:00:00,2014-06-13 05:00:00,3662.63,24
2014-06-14 05:00:00,2014-06-13 06:00:00,3543.04,24
2014-06-14 06:00:00,2014-06-13 07:00:00,3373.21,24
2014-06-14 07:00:00,2014-06-13 08:00:00,3229.92,24
2014-06-14 08:00:00,2014-06-13 09:00:00,3113.21,24
2014-06-14 09:00:00,2014-06-13 10:00:00,3023.04,24
2014-06-14 10:00:00,2014-06-13 11:00:00,2959.42,24
2014-06-14 11:00:00,2014-06-13 12:00:00,2919.08,24
2014-06-14 12:00:00,2014-06-13 13:00:00,2902.04,24
2014-06-14 13:00:00,2014-06-13 14:00:00,2883.88,24
2014-06-14 14:00:00,2014-06-13 15:00:00,2864.58,24
2014-06-14 15:00:00,2014-06-13 16:00:00,2842.71,24
2014-06-14 16:00:00,2014-06-13 17:00:00,2818.25,24
2014-06-14 17:00:00,2014-06-13 18:00:00,2791.17,24
2014-06-14 18:00:00,2014-06-13 19:00:00,2761.5,24
2014-06-14 19:00:00,2014-06-13 20:00:00,2753.21,24
2014-06-14 20:00:00,2014-06-13 21:00:00,2739.29,24
2014-06-14 21:00:00,2014-06-13 22:00:00,2719.79,24
2014-06-14 22:00:00,2014-06-13 23:00:00,2699.96,24
2014-06-14 23:00:00,2014-06-14 00:00:00,2679.75,24
2014-06-15 00:00:00,2014-06-14 01:00:00,2659.17,24
2014-06-15 01:00:00,2014-06-14 02:00:00,2638.25,24
2014-06-15 02:00:00,2014-06-14 03:00:00,2634.33,24
2014-06-15 03:00:00,2014-06-14 04:00:00,2633.38,24
2014-06-15 04:00:00,2014-06-14 05:00:00,2635.38,24
2014-06-15 05:00:00,2014-06-14 06:00:00,2614.04,24
2014-06-15 06:00:00,2014-06-14 07:00:00,2583.96,24
2014-06-15 07:00:00,2014-06-14 08:00:00,2545.17,24
2014-06-15 08:00:00,2014-06-14 09:00:00,2507.96,24
2014-06-15 09:00:00,2014-06-14 10:00:00,2483.54,24
2014-06-15 10:00:00,2014-06-14 11:00:00,2471.92,24
2014-06-15 11:00:00,2014-06-14 12:00:00,2444.42,24
2014-06-15 12:00:00,2014-06-14 13:00:00,2401.08,24
2014-06-15 13:00:00,2014-06-14 14:00:00,2366.29,24
2014-06-15 14:00:00,2014-06-14 15:00:00,2340.04,24
2014-06-15 15:00:00,2014-06-14 16:00:00,2323.79,24
2014-06-15 16:00:00,2014-06-14 17:00:00,2317.58,24
2014-06-15 17:00:00,2014-06-14 18:00:00,2321.42,24
2014-06-15 18:00:00,2014-06-14 19:00:00,2328.25,24
2014-06-15 19:00:00,2014-06-14 20:00:00,2336.71,24
2014-06-15 20:00:00,2014-06-14 21:00:00,2346.83,24
2014-06-15 21:00:00,2014-06-14 22:00:00,2352.42,24
2014-06-15 22:00:00,2014-06-14 23:00:00,2354.21,24
2014-06-15 23:00:00,2014-06-15 00:00:00,2352.29,24
2014-06-16 00:00:00,2014-06-15 01:00:00,2346.63,24
2014-06-16 01:00:00,2014-06-15 02:00:00,2337.17,24
2014-06-16 02:00:00,2014-06-15 03:00:00,2353.58,24
2014-06-16 03:00:00,2014-06-15 04:00:00,2395.88,24
2014-06-16 04:00:00,2014-06-15 05:00:00,2464.04,24
2014-06-16 05:00:00,2014-06-15 06:00:00,2558.08,24
2014-06-16 06:00:00,2014-06-15 07:00:00,2663.38,24
2014-06-16 07:00:00,2014-06-15 08:00:00,2779.96,24
2014-06-16 08:00:00,2014-06-15 09:00:00,2897.5,24
2014-06-16 09:00:00,2014-06-15 10:00:00,3004.79,24
2014-06-16 10:00:00,2014-06-15 11:00:00,3078.38,24
2014-06-16 11:00:00,2014-06-15 12:00:00,3146.83,24
2014-06-16 12:00:00,2014-06-15 13:00:00,3210.17,24
2014-06-16 13:00:00,2014-06-15 14:00:00,3268.38,24
2014-06-16 14:00:00,2014-06-15 15:00:00,3321.5,24
2014-06-16 15:00:00,2014-06-15 16:00:00,3369.5,24
2014-06-16 16:00:00,2014-06-15 17:00:00,3412.38,24
2014-06-16 17:00:00,2014-06-15 18:00:00,3450.13,24
2014-06-16 18:00:00,2014-06-15 19:00:00,3489.79,24
2014-06-16 19:00:00,2014-06-15 20:00:00,3546.75,24
2014-06-16 20:00:00,2014-06-15 21:00:00,3621.04,24
2014-06-16 21:00:00,2014-06-15 22:00:00,3718.83,24
2014-06-16 22:00:00,2014-06-15 23:00:00,3840.08,24
2014-06-16 23:00:00,2014-06-16 00:00:00,3984.79,24
2014-06-17 00:00:00,2014-06-16 01:00:00,4152.96,24
2014-06-17 01:00:00,2014-06-16 02:00:00,4344.63,24
2014-06-17 02:00:00,2014-06-16 03:00:00,4512.75,24
2014-06-17 03:00:00,2014-06-16 04:00:00,4657.38,24
2014-06-17 04:00:00,2014-06-16 05:00:00,4778.46,24
2014-06-17 05:00:00,2014-06-16 06:00:00,4876.04,24
2014-06-17 06:00:00,2014-06-16 07:00:00,4950.13,24
2014-06-17 07:00:00,2014-06-16 08:00:00,5000.71,24
2014-06-17 08:00:00,2014-06-16 09:00:00,5027.75,24
2014-06-17 09:00:00,2014-06-16 10:00:00,5031.29,24
2014-06-17 10:00:00,2014-06-16 11:00:00,5023.08,24
2014-06-17 11:00:00,2014-06-16 12:00:00,5003.17,24
2014-06-17 12:00:00,2014-06-16 13:00:00,4971.5,24
2014-06-17 13:00:00,2014-06-16 14:00:00,4928.13,24
2014-06-17 14:00:00,2014-06-16 15:00:00,4873,24
2014-06-17 15:00:00,2014-06-16 16:00:00,4806.17,24
2014-06-17 16:00:00,2014-06-16 17:00:00,4727.58,24
2014-06-17 17:00:00,2014-06-16 18:00:00,4637.29,24
2014-06-17 18:00:00,2014-06-16 19:00:00,4535.25,24
2014-06-17 19:00:00,2014-06-16 20:00:00,4421.5,24
2014-06-17 20:00:00,2014-06-16 21:00:00,4296,24
2014-06-17 21:00:00,2014-06-16 22:00:00,4158.75,24
2014-06-17 22:00:00,2014-06-16 23:00:00,4009.79,24
2014-06-17 23:00:00,2014-06-17 00:00:00,3849.08,24
2014-06-18 00:00:00,2014-06-17 01:00:00,3714.13,24
2014-06-18 01:00:00,2014-06-17 02:00:00,3604.83,24
2014-06-18 02:00:00,2014-06-17 03:00:00,3521.29,24
2014-06-18 03:00:00,2014-06-17 04:00:00,3463.42,24
2014-06-18 04:00:00,2014-06-17 05:00:00,3431.29,24
2014-06-18 05:00:00,2014-06-17 06:00:00,3424.83,24
2014-06-18 06:00:00,2014-06-17 07:00:00,3444.13,24
2014-06-18 07:00:00,2014-06-17 08:00:00,3480,24
2014-06-18 08:00:00,2014-06-17 09:00:00,3532.46,24
2014-06-18 09:00:00,2014-06-17 10:00:00,3578.04,24
2014-06-18 10:00:00,2014-06-17 11:00:00,3628.5,24
2014-06-18 11:00:00,2014-06-17 12:00:00,3683.79,24
2014-06-18 12:00:00,2014-06-17 13:00:00,3743.96,24
2014-06-18 13:00:00,2014-06-17 14:00:00,3809,24
2014-06-18 14:00:00,2014-06-17 15:00:00,3878.92,24
2014-06-18 15:00:00,2014-06-17 16:00:00,3953.71,24
2014-06-18 16:00:00,2014-06-17 17:00:00,4033.33,24
2014-06-18 17:00:00,2014-06-17 18:00:00,4117.83,24
2014-06-18 18:00:00,2014-06-17 19:00:00,4207.21,24
2014-06-18 19:00:00,2014-06-17 20:00:00,4260.04,24
2014-06-18 20:00:00,2014-06-17 21:00:00,4312.71,24
2014-06-18 21:00:00,2014-06-17 22:00:00,4365.17,24
2014-06-18 22:00:00,2014-06-17 23:00:00,4389.29,24
2014-06-18 23:00:00,2014-06-18 00:00:00,4402.88,24
2014-06-19 00:00:00,2014-06-18 01:00:00,4368.42,24
2014-06-19 01:00:00,2014-06-18 02:00:00,4286,24
2014-06-19 02:00:00,2014-06-18 03:00:00,4214.04,24
2014-06-19 03:00:00,2014-06-18 04:00:00,4152.58,24
2014-06-19 04:00:00,2014-06-18 05:00:00,4101.58,24
2014-06-19 05:00:00,2014-06-18 06:00:00,4061.08,24
2014-06-19 06:00:00,2014-06-18 07:00:00,4031.04,24
2014-06-19 07:00:00,2014-06-18 08:00:00,4020.58,24
2014-06-19 08:00:00,2014-06-18 09:00:00,4005.13,24
2014-06-19 09:00:00,2014-06-18 10:00:00,3986.63,24
2014-06-19 10:00:00,2014-06-18 11:00:00,3965.04,24
2014-06-19 11:00:00,2014-06-18 12:00:00,3940.46,24
2014-06-19 12:00:00,2014-06-18 13:00:00,3912.83,24
2014-06-19 13:00:00,2014-06-18 14:00:00,3882.13,24
2014-06-19 14:00:00,2014-06-18 15:00:00,3848.38,24
2014-06-19 15:00:00,2014-06-18 16:00:00,3811.54,24
2014-06-19 16:00:00,2014-06-18 17:00:00,3771.71,24
2014-06-19 17:00:00,2014-06-18 18:00:00,3728.83,24
2014-06-19 18:00:00,2014-06-18 19:00:00,3682.88,24
2014-06-19 19:00:00,2014-06-18 20:00:00,3675.29,24
2014-06-19 20:00:00,2014-06-18 21:00:00,3676.88,24
2014-06-19 21:00:00,2014-06-18 22:00:00,3687.63,24
2014-06-19 22:00:00,2014-06-18 23:00:00,3735.71,24
2014-06-19 23:00:00,2014-06-19 00:00:00,3803.33,24
2014-06-20 00:00:00,2014-06-19 01:00:00,3890.5,24
2014-06-20 01:00:00,2014-06-19 02:00:00,3997.21,24
2014-06-20 02:00:00,2014-06-19 03:00:00,4065,24
2014-06-20 03:00:00,2014-06-19 04:00:00,4093.88,24
2014-06-20 04:00:00,2014-06-19 05:00:00,4083.79,24
2014-06-20 05:00:00,2014-06-19 06:00:00,4034.79,24
2014-06-20 06:00:00,2014-06-19 07:00:00,4029.63,24
2014-06-20 07:00:00,2014-06-19 08:00:00,4068.29,24
2014-06-20 08:00:00,2014-06-19 09:00:00,4094.04,24
2014-06-20 09:00:00,2014-06-19 10:00:00,4128.33,24
2014-06-20 10:00:00,2014-06-19 11:00:00,4171.21,24
2014-06-20 11:00:00,2014-06-19 12:00:00,4222.63,24
2014-06-20 12:00:00,2014-06-19 13:00:00,4282.58,24
2014-06-20 13:00:00,2014-06-19 14:00:00,4351.13,24
2014-06-20 14:00:00,2014-06-19 15:00:00,4428.21,24
2014-06-20 15:00:00,2014-06-19 16:00:00,4513.88,24
2014-06-20 16:00:00,2014-06-19 17:00:00,4608.08,24
2014-06-20 17:00:00,2014-06-19 18:00:00,4683.71,24
2014-06-20 18:00:00,2014-06-19 19:00:00,4729.04,24
2014-06-20 19:00:00,2014-06-19 20:00:00,4744,24
2014-06-20 20:00:00,2014-06-19 21:00:00,4749.88,24
2014-06-20 21:00:00,2014-06-19 22:00:00,4746.75,24
2014-06-20 22:00:00,2014-06-19 23:00:00,4734.54,24
2014-06-20 23:00:00,2014-06-20 00:00:00,4722.67,24
2014-06-21 00:00:00,2014-06-20 01:00:00,4711.17,24
2014-06-21 01:00:00,2014-06-20 02:00:00,4700,24
2014-06-21 02:00:00,2014-06-20 03:00:00,4689.17,24
2014-06-21 03:00:00,2014-06-20 04:00:00,4678.67,24
2014-06-21 04:00:00,2014-06-20 05:00:00,4668.54,24
2014-06-21 05:00:00,2014-06-20 06:00:00,4658.75,24
2014-06-21 06:00:00,2014-06-20 07:00:00,4566.54,24
2014-06-21 07:00:00,2014-06-20 08:00:00,4391.92,24
2014-06-21 08:00:00,2014-06-20 09:00:00,4252.67,24
2014-06-21 09:00:00,2014-06-20 10:00:00,4148.79,24
2014-06-21 10:00:00,2014-06-20 11:00:00,4046.96,24
2014-06-21 11:00:00,2014-06-20 12:00:00,3947.17,24
2014-06-21 12:00:00,2014-06-20 13:00:00,3849.42,24
2014-06-21 13:00:00,2014-06-20 14:00:00,3753.71,24
